app_id	category1	category2	category3	category4	category5
com.blizzard.wtcg.hearthstone	/Finance/Credit & Lending/Credit Cards	/Jobs & Education/Education/Training & Certification	/Internet & Telecom	/Games/Card Games/Collectible Card Games	/Books & Literature/Magazines
panda.keyboard.emoji.theme	/Online Communities/Blogging Resources & Services/Microblogging	/Arts & Entertainment/TV & Video/TV Shows & Programs	/Computers & Electronics/Electronics & Electrical/Electrical Test & Measurement	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Games/Arcade & Coin-Op Games
com.netease.chiji	/Finance/Banking	/Travel & Transportation/Transportation/Cruises & Charters	/Online Communities/Photo & Video Sharing/Video Sharing	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Action & Platform Games
com.zuuks.bus.simulator.ultimate	/Jobs & Education/Education/Training & Certification	/Computers & Electronics/Consumer Electronics/Game Systems & Consoles/Sony PlayStation	/Reference/Geographic Reference/City & Local Guides	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Books & Literature/Magazines
com.freeplay.runandfight	/Arts & Entertainment/Movies	/Arts & Entertainment/TV & Video/TV Networks & Stations	/Arts & Entertainment/TV & Video/Online Video	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.apps.go.clean.boost.master	/Computers & Electronics/Software/Software Utilities	/Finance	/Business & Industrial/Metals & Mining/Precious Metals	/Pets & Animals/Animal Products & Services	/Games/Computer & Video Games/Action & Platform Games
com.adobe.psmobile	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Shopping/Apparel/Footwear/Athletic Shoes	/Finance/Accounting & Auditing/Bookkeeping	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software	/Home & Garden/Home Improvement
com.zeroteam.zerolauncher	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Arts & Entertainment/Music & Audio/Radio	/Arts & Entertainment/Fun & Trivia
com.king.candycrush4	/Arts & Entertainment/Online Media/Online Image Galleries	/Finance/Investing	/People & Society/Religion & Belief/Mindfulness & Meditation	/Shopping/Consumer Resources/Coupons & Discount Offers	/Games/Computer & Video Games/Casual Games
bubbleshooter.orig	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards	/Science/Earth Sciences/Geology	/News/Local News	/Shopping/Classifieds	/Games/Computer & Video Games/Casual Games
com.sygic.aura	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software	/Reference/Geographic Reference/Maps	/Home & Garden/Patio, Lawn & Garden/Gardening	/Reference/Geographic Reference/City & Local Guides	/Computers & Electronics/Consumer Electronics/GPS & Navigation
com.cisco.webex.meetings	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Sports/Individual Sports/Golf	/Internet & Telecom/Teleconferencing	/Autos & Vehicles/Vehicle Parts & Services/Gas Prices & Vehicle Fueling	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints
com.natenai.glowhockey	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards	/Real Estate/Real Estate Listings/Residential Rentals	/Games/Computer & Video Games/Casual Games	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.cleanteam.oneboost	/Computers & Electronics/Software/Software Utilities	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Home & Garden	/Computers & Electronics/Software/Multimedia Software
br.gov.caixa.fgts.trabalhador	/Computers & Electronics/Software/Educational Software	/Finance/Banking	/Travel & Transportation/Transportation/Car Rentals	/Books & Literature	/Arts & Entertainment/Celebrities & Entertainment News
com.kii.safe	/Computers & Electronics/Software/Software Utilities	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/Online Communities/Online Journals & Personal Sites	/Business & Industrial/Small Business/Business Formation
com.app.tokobagus.betterb	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Jobs & Education/Education/Computer Education	/Computers & Electronics/Software/Business & Productivity Software	/Shopping/Shopping Portals	/Pets & Animals/Pets/Cats
com.gameloft.android.ANMP.GloftRAHM	/Travel & Transportation/Transportation/Taxi & Ride Hail Services	/Beauty & Fitness/Fitness/Yoga & Pilates	/Autos & Vehicles/Vehicle Shopping/Vehicle Specs, Reviews & Comparisons	/Games/Computer & Video Games/Driving & Racing Games	/Games/Computer & Video Games/Gaming Reference & Reviews
com.fortafygames.colorswitch	/Games/Tile Games	/Internet & Telecom/Web Portals	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Hobbies & Leisure/Outdoors	/Games/Computer & Video Games/Casual Games
com.robtopx.geometrydashmeltdown	/Sports/Team Sports/Basketball	/Beauty & Fitness/Fitness/Fitness Instruction & Personal Training	/Internet & Telecom/Web Portals	/Games/Board Games	/Games/Computer & Video Games/Action & Platform Games
com.hp.pregnancy.lite	/Internet & Telecom/Service Providers/ISPs	/Shopping	/Science/Biological Sciences/Flora & Fauna	/Arts & Entertainment/Visual Art & Design	/Hobbies & Leisure/Outdoors/Hiking & Camping
air.au.com.metro.DumbWaysToDie2	/Arts & Entertainment/Music & Audio	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Books & Literature/Magazines	/Games/Computer & Video Games/Casual Games	/Arts & Entertainment/Comics & Animation/Cartoons
com.dominospizza	/Business & Industrial/Shipping & Logistics/Freight Transport	/Arts & Entertainment/TV & Video/TV Shows & Programs	/Finance/Financial Planning & Management	/Food & Drink/Restaurants/Pizzerias	/Food & Drink/Food & Grocery Delivery
com.gamedevltd.modernstrike	/Computers & Electronics/Software/Intelligent Personal Assistants	/Pets & Animals/Animal Products & Services/Pet Food & Pet Care Supplies	/Finance/Accounting & Auditing/Bookkeeping	/Computers & Electronics/Consumer Electronics/GPS & Navigation	/Arts & Entertainment/Events & Listings/Concerts & Music Festivals
com.lyrebirdstudio.cartoon	/Finance/Accounting & Auditing/Tax Preparation & Planning	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/New Year	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments	/Computers & Electronics/Programming/C & C++
club.fromfactory	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Pets & Animals/Animal Products & Services	/Shopping/Shopping Portals	/Food & Drink/Food & Grocery Retailers	/News/Weather
com.bancomer.mbanking	/Finance/Banking	/Travel & Transportation/Transportation/Car Rentals	/News/Business News	/Finance/Credit & Lending	/Computers & Electronics/Programming/C & C++
com.playgendary.tanks	/Arts & Entertainment/Music & Audio	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards	/Food & Drink/Food & Grocery Delivery	/Internet & Telecom/Service Providers/Cable & Satellite Providers	/Games/Computer & Video Games/Action & Platform Games
com.cjenm.chachacha	/Arts & Entertainment/Movies	/Computers & Electronics/Software/Business & Productivity Software/Presentation Software	/Games/Puzzles & Brainteasers	/Computers & Electronics/Electronics & Electrical/Electrical Test & Measurement	/Games/Computer & Video Games/Driving & Racing Games
com.gameloft.android.ANMP.GloftUOHM	/Shopping/Auctions	/Games/Computer & Video Games/Massively Multiplayer Games	/Games/Card Games	/News/Business News	/Beauty & Fitness/Fitness/Bodybuilding
com.shopee.my	/Games/Tile Games	/Shopping/Consumer Resources/Coupons & Discount Offers	/Shopping/Shopping Portals	/Arts & Entertainment/Fun & Trivia/Fun Tests & Silly Surveys	/Computers & Electronics/Programming/C & C++
com.mobirix.fishinghook	/Arts & Entertainment/Music & Audio	/Games/Computer & Video Games/Simulation Games	/Games/Computer & Video Games/Sports Games	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs
com.igg.castleclash_ru	/Games/Computer & Video Games/Strategy Games	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Food & Drink/Cooking & Recipes/Desserts	/Computers & Electronics/Programming/C & C++	/Online Communities/Forum & Chat Providers
com.ludia.jurassicworld	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs	/Jobs & Education/Education/Distance Learning	/Reference/General Reference/Time & Calendars	/Arts & Entertainment/Visual Art & Design	/Games/Computer & Video Games/Adventure Games
com.bitsmedia.android.muslimpro	/Beauty & Fitness/Fitness/Fitness Instruction & Personal Training	/Internet & Telecom	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Travel & Transportation/Transportation/Urban Transit	/Online Communities/Forum & Chat Providers
com.chase.sig.android	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Finance/Banking	/Games/Computer & Video Games/Massively Multiplayer Games	/Reference/General Reference/Biographies & Quotations	/Science/Biological Sciences/Flora & Fauna
com.ea.game.starwarscapital_row	/Online Communities	/Games/Roleplaying Games	/News/Sports News	/Food & Drink/Cooking & Recipes	/Games/Computer & Video Games/Action & Platform Games
com.sidheinteractive.sif.DR	/Computers & Electronics/Software/Intelligent Personal Assistants	/Autos & Vehicles/Vehicle Shopping/Used Vehicles	/Games/Computer & Video Games/Adventure Games	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry	/Games/Computer & Video Games/Action & Platform Games
musicplayer.musicapps.music.mp3player	/Computers & Electronics/Software/Multimedia Software/Media Players	/Arts & Entertainment/Music & Audio	/Computers & Electronics/Software/Multimedia Software/Desktop Publishing/Fonts	/Games/Computer & Video Games	/Jobs & Education/Education
com.easytouch.assistivetouch	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/People & Society/Religion & Belief/Mindfulness & Meditation	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Computers & Electronics/Consumer Electronics/Media Streaming Devices
com.zynga.words	/Computers & Electronics/Software/Software Utilities	/Games/Computer & Video Games/Music & Dance Games	/Arts & Entertainment/Comics & Animation/Comics	/Games/Word Games	/Games/Computer & Video Games/Casual Games
com.byjus.thelearningapp	/Arts & Entertainment/TV & Video/TV Shows & Programs	/Pets & Animals/Animal Products & Services	/Jobs & Education/Education/Standardized & Admissions Tests	/Reference/General Reference/Educational Resources	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments
com.revolut.revolut	/Computers & Electronics/Software/Multimedia Software/Desktop Publishing/Fonts	/Finance/Banking	/Arts & Entertainment/Online Media/Online Image Galleries	/Games/Computer & Video Games/Simulation Games/City Building Games	/Arts & Entertainment/Events & Listings/Concerts & Music Festivals
com.gameloft.android.ANMP.GloftAGHM	/Jobs & Education/Jobs/Job Listings	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Games/Computer & Video Games/Driving & Racing Games	/Arts & Entertainment/Events & Listings	/Sports/Sport Scores & Statistics
com.disney.frozensaga_goo	/Sports/Team Sports/Basketball	/Games/Computer & Video Games/Browser Games	/Shopping/Mass Merchants & Department Stores	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Games/Computer & Video Games/Casual Games
com.king.candycrushjellysaga	/Shopping/Consumer Resources/Product Reviews & Price Comparisons	/Beauty & Fitness/Fashion & Style/Fashion Designers & Collections	/Games/Computer & Video Games/Casual Games	/Arts & Entertainment/Music & Audio/Music Reference/Sheet Music	/Shopping/Photo & Video Services/Photo Printing Services
com.imaginalis.HouseFlipperMobile	/Arts & Entertainment/Movies/Movie Reference	/Science/Astronomy	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Business & Industrial/Business Operations/Human Resources
com.grability.rappi	/Games/Computer & Video Games/Music & Dance Games	/Finance/Investing/Currencies & Foreign Exchange/Digital Currencies	/Travel & Transportation	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Food & Drink/Food & Grocery Delivery
com.jetstartgames.chess	/Beauty & Fitness/Fashion & Style	/Games/Card Games	/Hobbies & Leisure/Crafts/Fiber & Textile Arts	/Arts & Entertainment/Humor	/Games/Board Games/Chess & Abstract Strategy Games
air.com.lunime.gachaclub	/Online Communities/Online Goodies	/Online Communities/Online Goodies/Social Network Apps & Add-Ons	/Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews	/Autos & Vehicles/Vehicle Shopping/Used Vehicles	/Food & Drink/Cooking & Recipes
com.eterno	/Travel & Transportation	/Online Communities/Feed Aggregation & Social Bookmarking	/Home & Garden/Home Furnishings	/News/Newspapers	/Arts & Entertainment/Events & Listings
com.leo.appmaster	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Arts & Entertainment/Music & Audio	/Sports/Individual Sports/Cycling	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints
com.comuto	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Sports/Team Sports	/Science/Mathematics	/Finance/Accounting & Auditing	/Travel & Transportation/Transportation/Carpooling
com.igg.clashoflords2	/Games/Computer & Video Games/Strategy Games	/Business & Industrial/Energy & Utilities	/Games/Roleplaying Games	/Food & Drink/Restaurants/Fast Food	/Science/Earth Sciences/Geology
com.herogame.gplay.hopelessland	/Jobs & Education/Education	/Autos & Vehicles/Vehicle Parts & Services/Gas Prices & Vehicle Fueling	/Food & Drink/Cooking & Recipes	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Games/Computer & Video Games/Action & Platform Games
com.ninegag.android.app	/Computers & Electronics/Software/Multimedia Software/Media Players	/Beauty & Fitness/Fitness/Yoga & Pilates	/Online Communities/Online Goodies/Clip Art & Animated GIFs	/Arts & Entertainment/Humor/Funny Pictures & Videos	/Autos & Vehicles/Vehicle Shopping
com.rexetstudio.blockstrike	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Arts & Entertainment/Music & Audio/Dance & Electronic Music	/Travel & Transportation/Transportation/Cruises & Charters	/Reference/General Reference/Calculators & Reference Tools	/Home & Garden/Domestic Services
com.evernote	/Games/Tile Games	/Finance/Investing/Funds/Mutual Funds	/Computers & Electronics/Software/Business & Productivity Software	/Arts & Entertainment/Movies/Movie Reference	/Arts & Entertainment/Music & Audio/Music Reference/Sheet Music
com.rovio.angrybirdsseasons	/Books & Literature/Writers Resources	/Finance/Investing/Currencies & Foreign Exchange	/Games/Board Games	/Games/Board Games/Chess & Abstract Strategy Games	/Games/Computer & Video Games/Casual Games
com.ehawk.antivirus.applock.wifi	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Software/Educational Software	/Business & Industrial/Business Operations/Human Resources/Payroll Services	/Home & Garden/Domestic Services	/People & Society/Social Issues & Advocacy/Charity & Philanthropy
com.mobikwik_new	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Finance/Banking	/Computers & Electronics/Electronics & Electrical/Power Supplies	/Reference/Directories & Listings	/Business & Industrial/Energy & Utilities/Electricity
org.videolan.vlc	/Computers & Electronics/Software/Multimedia Software/Media Players	/Arts & Entertainment/Music & Audio	/Games/Computer & Video Games/Action & Platform Games	/Science/Earth Sciences/Geology	/News/Weather
com.google.android.apps.docs.editors.docs	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Beauty & Fitness/Beauty Services & Spas/Massage Therapy	/Computers & Electronics/Software/Business & Productivity Software	/Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews	/Home & Garden/Home Improvement/Construction & Power Tools
com.differencetenderwhite.skirt	/Shopping/Apparel/Footwear/Athletic Shoes	/Internet & Telecom/Service Providers/Cable & Satellite Providers	/Reference/General Reference/How-To, DIY & Expert Content	/Science/Biological Sciences/Flora & Fauna	/Games/Computer & Video Games/Casual Games
com.dle.respawnables	/Sports/Team Sports/Basketball	/Beauty & Fitness/Fitness/Bodybuilding	/Business & Industrial/Advertising & Marketing	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Sports/Individual Sports/Running & Walking
com.plarium.raidlegends	/Internet & Telecom/Teleconferencing	/Games/Computer & Video Games	/Games/Roleplaying Games	/Online Communities/Photo & Video Sharing/Video Sharing	/Finance/Insurance/Vehicle Insurance/Auto Insurance
com.funplus.familyfarm	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/People & Society/Religion & Belief/Mindfulness & Meditation	/Business & Industrial/Small Business/Business Formation	/Science/Mathematics	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games
com.instabridge.android	/Computers & Electronics/Software/Software Utilities	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Science/Mathematics	/Computers & Electronics/Networking	/Real Estate/Real Estate Listings/Residential Rentals
com.groupon	/Games/Computer & Video Games/Simulation Games	/Arts & Entertainment/Music & Audio	/Shopping/Consumer Resources/Coupons & Discount Offers	/Hobbies & Leisure/Outdoors	/Computers & Electronics/Consumer Electronics/Home Automation
com.teenpatti.hd.gold	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/Computers & Electronics/Software/Internet Software/Web Browsers	/Reference/Language Resources/Foreign Language Resources/Foreign Language Study	/Internet & Telecom/Service Providers/Cable & Satellite Providers	/Jobs & Education/Education/Teaching & Classroom Resources
com.mobilityware.solitaire	/Arts & Entertainment/Music & Audio/Music Videos	/Beauty & Fitness/Fitness/Fitness Equipment & Accessories/Fitness Technology Products	/Games/Card Games	/Games/Computer & Video Games	/Hobbies & Leisure/Crafts/Fiber & Textile Arts
nic.goi.aarogyasetu	/Internet & Telecom/Web Portals	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Home & Garden/Home Furnishings	/Finance/Accounting & Auditing	/Games/Computer & Video Games/Driving & Racing Games
com.google.android.apps.magazines	/Finance	/Games/Computer & Video Games	/Autos & Vehicles	/News	/Arts & Entertainment/Events & Listings/Concerts & Music Festivals
com.cardinalblue.piccollage.google	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Shopping/Consumer Resources/Coupons & Discount Offers	/Reference/Directories & Listings	/Computers & Electronics/Programming/C & C++	/News/Local News
kjv.bible.kingjamesbible	/Finance/Accounting & Auditing/Tax Preparation & Planning	/People & Society/Religion & Belief/Mindfulness & Meditation	/Computers & Electronics/Software/Internet Software/Web Browsers	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Internet & Telecom/Mobile & Wireless
com.ea.game.maddenmobile15_row	/Sports/Team Sports/American Football	/Games/Computer & Video Games/Sports Games	/Finance/Investing	/Science/Engineering & Technology/Augmented & Virtual Reality	/Jobs & Education/Education/Standardized & Admissions Tests
com.tiramisu.driftmax2	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/News/Sports News	/Pets & Animals/Pets/Dogs	/Shopping/Apparel/Footwear	/Games/Computer & Video Games/Driving & Racing Games
com.symantec.mobilesecurity	/Home & Garden/Home & Interior Decor	/Beauty & Fitness/Fitness/Fitness Instruction & Personal Training	/Finance/Credit & Lending/Credit Cards	/Business & Industrial/Energy & Utilities/Oil & Gas	/Arts & Entertainment/Celebrities & Entertainment News
com.tocaboca.tocakitchen2	/Business & Industrial/Business Operations/Human Resources/Compensation & Benefits	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Family-Oriented Shows	/Autos & Vehicles/Vehicle Shopping	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Driving & Racing Games
com.habby.archero	/Shopping/Consumer Resources/Product Reviews & Price Comparisons	/Games/Computer & Video Games/Sports Games	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion	/Games/Computer & Video Games/Action & Platform Games
video.reface.app	/Beauty & Fitness/Fitness/Yoga & Pilates	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Computers & Electronics/Electronics & Electrical/Power Supplies	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Arts & Entertainment/Comics & Animation/Comics
com.sonyliv	/Finance	/Finance/Investing/Commodities & Futures Trading	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards	/Science/Astronomy	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming
com.dnddream.headsoccer.android	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs	/Travel & Transportation/Transportation/Long Distance Bus & Rail	/Finance/Accounting & Auditing/Tax Preparation & Planning	/Games/Computer & Video Games/Sports Games	/Hobbies & Leisure/Outdoors/Fishing
com.gameloft.android.ANMP.GloftNAHM	/Hobbies & Leisure	/Shopping/Gifts & Special Event Items/Gifts	/Games/Computer & Video Games/Sports Games	/Pets & Animals/Pets/Cats	/Home & Garden/Home Improvement/Construction & Power Tools
com.ftw_and_co.happn	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs	/Internet & Telecom	/Computers & Electronics/Software/Multimedia Software	/Games/Arcade & Coin-Op Games	/Computers & Electronics/Networking/Networking Equipment
com.abtnprojects.ambatana	/Sports/Team Sports/Cricket	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/Shopping/Consumer Resources/Coupons & Discount Offers	/Shopping/Classifieds	/Arts & Entertainment/Visual Art & Design/Architecture
com.nexters.herowars	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Business & Industrial/Small Business/MLM & Business Opportunities	/Games/Computer & Video Games	/Games/Roleplaying Games
uk.co.aifactory.chessfree	/Travel & Transportation/Transportation/Long Distance Bus & Rail	/Games/Computer & Video Games	/Science/Mathematics	/Games/Board Games/Chess & Abstract Strategy Games	/Sports/Individual Sports/Running & Walking
paint.by.number.pixel.art.coloring.drawing.puzzle	/Finance/Insurance/Vehicle Insurance/Auto Insurance	/Science/Mathematics	/Games/Arcade & Coin-Op Games	/Computers & Electronics/Consumer Electronics/GPS & Navigation	/Beauty & Fitness/Face & Body Care/Skin & Nail Care
com.snowcorp.stickerly.android	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Online Communities/Online Goodies/Clip Art & Animated GIFs	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Autos & Vehicles/Vehicle Shopping/Vehicle Specs, Reviews & Comparisons	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes
com.nintendo.zara	/Hobbies & Leisure	/Games/Party Games	/Arts & Entertainment/Visual Art & Design/Design/Graphic Design	/Shopping/Classifieds	/Games/Computer & Video Games/Action & Platform Games
com.disney.disneyplus	/Internet & Telecom/Service Providers/Phone Service Providers	/Shopping/Consumer Resources/Coupons & Discount Offers	/News/Business News	/Arts & Entertainment/TV & Video/Online Video	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming
com.cyberlink.powerdirector.DRA140225_01	/Games/Computer & Video Games/Simulation Games	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Travel & Transportation/Transportation/Cruises & Charters	/Pets & Animals/Animal Products & Services	/Travel & Transportation/Hotels & Accommodations
com.cheerfulinc.flipagram	/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Coffee & Espresso Makers	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Online Communities/Photo & Video Sharing/Video Sharing	/Internet & Telecom/Mobile & Wireless
com.pof.android	/Shopping/Consumer Resources/Customer Services/Technical Support & Repair	/Online Communities/Social Networks	/Food & Drink/Beverages/Coffee & Tea/Coffee	/Food & Drink/Restaurants/Fast Food/Burgers	/Arts & Entertainment/Events & Listings/Concerts & Music Festivals
com.kongregate.mobile.adventurecapitalist.google	/Books & Literature/E-Books	/Internet & Telecom/Search Engines	/Finance/Investing/Commodities & Futures Trading	/Computers & Electronics/Consumer Electronics	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games
io.voodoo.crowdcity	/Computers & Electronics/Software/Multimedia Software/Media Players	/Games/Computer & Video Games/Simulation Games	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Family-Oriented Shows	/Books & Literature/Magazines	/Games/Computer & Video Games/Casual Games
com.picpay	/Finance/Banking	/Online Communities	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Travel & Transportation/Travel Agencies & Services	/Beauty & Fitness/Fashion & Style
com.luutinhit.controlcenter	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Games/Roleplaying Games	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery/Couriers, Messengers & Home Delivery Services	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games
com.cjenm.ModooMarbleKakao	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Business & Industrial/Energy & Utilities/Oil & Gas	/Games/Board Games	/Computers & Electronics/Consumer Electronics/GPS & Navigation	/News/Local News
com.combineinc.streetracing.driftthreeD	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/Arts & Entertainment/TV & Video/Online Video/Live Video Streaming	/Arts & Entertainment/Fun & Trivia/Fun Tests & Silly Surveys	/Reference/General Reference/How-To, DIY & Expert Content	/Games/Computer & Video Games/Driving & Racing Games
br.com.uol.ps.myaccount	/Finance/Banking	/Beauty & Fitness/Fitness/Fitness Instruction & Personal Training	/Business & Industrial/Metals & Mining/Precious Metals	/Finance/Accounting & Auditing	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments
me.zepeto.main	/Computers & Electronics/Software/Multimedia Software/Media Players	/News/Business News/Financial Markets News	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/Travel & Transportation/Hotels & Accommodations/Vacation Rentals & Short-Term Stays	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints
com.scottgames.fnaf2demo	/Food & Drink/Food & Grocery Retailers/Convenience Stores	/Finance/Investing/Commodities & Futures Trading	/Books & Literature	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Action & Platform Games
net.mobilecraft.realbasketball	/Arts & Entertainment/Music & Audio/Music Videos	/Games/Computer & Video Games/Sports Games	/Computers & Electronics/Software/Educational Software	/Online Communities/Virtual Worlds	/Computers & Electronics/Software/Multimedia Software
com.activision.callofduty.heroes	/Travel & Transportation/Transportation	/Books & Literature/Book Retailers	/Shopping/Gifts & Special Event Items/Gifts	/Games/Computer & Video Games/Strategy Games	/Games/Computer & Video Games/Driving & Racing Games
com.zakg.scaryteacher.hellgame	/Games/Computer & Video Games	/Finance/Accounting & Auditing/Bookkeeping	/Arts & Entertainment/Music & Audio/Radio	/Internet & Telecom/Web Services/Cloud Storage	/Games/Computer & Video Games/Adventure Games
com.gameloft.android.ANMP.GloftINHM	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion	/Arts & Entertainment/TV & Video/Online Video	/Home & Garden/Pest Control	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software
com.frogmind.badland	/Reference/Geographic Reference/Maps	/Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews	/Real Estate/Real Estate Listings	/Games/Computer & Video Games/Adventure Games	/Arts & Entertainment/Comics & Animation/Comics
