app_id	category1	category2	category3	category4	category5
com.indiaBulls	/Games/Computer & Video Games/Music & Dance Games	/Online Communities/Online Goodies/Skins, Themes & Wallpapers	/Arts & Entertainment/Movies	/Games/Gambling/Lottery	/Finance/Credit & Lending/Loans/Personal Loans
com.vova.android	/Computers & Electronics/Software/Business & Productivity Software/Presentation Software	/Shopping/Mass Merchants & Department Stores	/Shopping/Shopping Portals	/Beauty & Fitness/Face & Body Care/Skin & Nail Care	/Games/Computer & Video Games/Video Game Emulation
fi.twomenandadog.zombiecatchers	/People & Society/Self-Help & Motivational	/Games/Tile Games	/Reference/General Reference/Calculators & Reference Tools	/Games/Educational Games	/Games/Computer & Video Games/Action & Platform Games
com.miui.player	/Shopping/Auctions	/Reference/Directories & Listings	/Shopping/Shopping Portals	/Computers & Electronics/Networking	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.google.android.apps.youtube.kids	/People & Society/Kids & Teens/Children's Interests	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Internet & Telecom	/Arts & Entertainment/TV & Video/Online Video
org.thoughtcrime.securesms	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Games/Computer & Video Games/Massively Multiplayer Games	/Games/Puzzles & Brainteasers	/Travel & Transportation/Transportation/Carpooling	/Arts & Entertainment/Comics & Animation/Cartoons
br.gov.serpro.cnhe	/People & Society/Religion & Belief/Astrology & Divination	/Shopping/Auctions	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Autos & Vehicles/Vehicle Codes & Driving Laws	/Shopping/Classifieds
com.moonvideo.android.resso	/Arts & Entertainment/Online Media/Online Image Galleries	/Sports/Team Sports	/Jobs & Education/Jobs	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Games/Computer & Video Games/Gaming Reference & Reviews
com.rovio.angrybirdstransformers	/People & Society/Religion & Belief/Astrology & Divination	/Sports/Individual Sports/Cycling	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.masomo.headball2	/Books & Literature/E-Books	/Games/Computer & Video Games/Sports Games	/Sports/Team Sports/Soccer	/People & Society/Family & Relationships/Family/Parenting	/Sports/Individual Sports/Running & Walking
com.google.android.apps.classroom	/Internet & Telecom/Service Providers/Phone Service Providers	/Sports/Team Sports/Baseball	/Computers & Electronics/Software/Educational Software	/Online Communities/Feed Aggregation & Social Bookmarking	/Jobs & Education/Education/Teaching & Classroom Resources
com.gamma.scan	/Computers & Electronics/Software/Software Utilities	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Health/Medical Facilities & Services/Medical Procedures/Surgery/Cosmetic Surgery	/Beauty & Fitness/Face & Body Care	/Pets & Animals/Pets/Cats
com.outfit7.talkinggingerfree	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/Games/Family-Oriented Games & Activities	/Food & Drink/Food & Grocery Delivery	/News/Weather
sixpack.sixpackabs.absworkout	/Games/Computer & Video Games/Shooter Games	/Sports/Fantasy Sports	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration	/Beauty & Fitness/Fitness/Fitness Instruction & Personal Training	/Reference/Geographic Reference/City & Local Guides
com.gameloft.android.ANMP.GloftIAHM	/Online Communities/Blogging Resources & Services/Microblogging	/Beauty & Fitness/Face & Body Care	/Games/Computer & Video Games/Simulation Games/City Building Games	/Jobs & Education/Education/Teaching & Classroom Resources	/Games/Computer & Video Games/Casual Games
app.source.getcontact	/Computers & Electronics/Software/Software Utilities	/Online Communities/Blogging Resources & Services/Microblogging	/Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs	/Business & Industrial/Business Operations/Human Resources/Compensation & Benefits	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery/Couriers, Messengers & Home Delivery Services
com.zytoona.onehit	/Games/Puzzles & Brainteasers	/Business & Industrial/Energy & Utilities/Oil & Gas	/Reference/General Reference/Calculators & Reference Tools	/Games/Educational Games	/Arts & Entertainment/Fun & Trivia
com.google.android.apps.books	/Books & Literature/E-Books	/Hobbies & Leisure/Special Occasions/Weddings	/Reference/Language Resources	/Autos & Vehicles/Vehicle Shopping/Used Vehicles	/Real Estate/Real Estate Listings
com.zentertain.photoeditor	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Online Communities/Dating & Personals	/Science/Chemistry	/Travel & Transportation/Transportation/Urban Transit	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.haegin.playtogether	/Games/Computer & Video Games/Shooter Games	/Games/Puzzles & Brainteasers	/Arts & Entertainment/Movies/Movie Reference	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Gaming Reference & Reviews
com.taxsee.taxsee	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Online Communities/Online Goodies/Clip Art & Animated GIFs	/Internet & Telecom/Web Portals	/Travel & Transportation/Transportation/Car Rentals	/Science/Biological Sciences/Anatomy
com.zing.zalo	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Arts & Entertainment/TV & Video/TV Shows & Programs	/Arts & Entertainment/Music & Audio/Podcasts	/Internet & Telecom/Email & Messaging
com.kreditpintar	/People & Society/Kids & Teens/Children's Interests	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/Arts & Entertainment/Fun & Trivia	/Finance/Credit & Lending/Loans/Personal Loans	/Sports/Individual Sports/Running & Walking
com.playgendary.tom	/People & Society/Religion & Belief/Christianity	/Reference/Geographic Reference/Maps	/Travel & Transportation/Tourist Destinations/Theme Parks	/Games/Arcade & Coin-Op Games	/Games/Computer & Video Games/Casual Games
ru.mail.mailapp	/Internet & Telecom/Email & Messaging	/People & Society/Religion & Belief/Mindfulness & Meditation	/Internet & Telecom/Email & Messaging/Email	/Computers & Electronics/Software/Internet Software/Web Browsers	/Travel & Transportation/Travel Guides & Travelogues
com.gameinsight.gobandroid	/Games/Computer & Video Games/Shooter Games	/Games/Computer & Video Games/Simulation Games	/Internet & Telecom/Web Services/Web Stats & Analytics	/Finance/Insurance	/Business & Industrial/Energy & Utilities/Oil & Gas
com.notdoppler.earntodie2	/Arts & Entertainment/Online Media/Online Image Galleries	/Games/Computer & Video Games/Driving & Racing Games	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software	/Arts & Entertainment/Comics & Animation/Comics	/Games/Computer & Video Games/Action & Platform Games
com.julian.fastracing	/Reference/Geographic Reference/Maps	/News	/People & Society/Ethnic & Identity Groups/Lesbian, Gay, Bisexual & Transgender	/Books & Literature/Audiobooks	/Games/Computer & Video Games/Driving & Racing Games
com.meesho.supply	/People & Society/Religion & Belief/Islam	/Beauty & Fitness/Face & Body Care	/Shopping/Shopping Portals	/Games/Computer & Video Games/Simulation Games/Life Simulation Games	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.azarlive.android	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Travel & Transportation/Transportation/Car Rentals	/Online Communities/Social Networks	/Food & Drink/Restaurants	/Business & Industrial/Advertising & Marketing
com.easybrain.sudoku.android	/Computers & Electronics/Software/Business & Productivity Software/Spreadsheet Software	/Games/Puzzles & Brainteasers	/Arts & Entertainment/Music & Audio/World Music/East Asian Music	/Games/Computer & Video Games	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources
com.blizzard.wtcg.hearthstone	/Computers & Electronics/Software/Educational Software	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Science/Astronomy	/Food & Drink/Food & Grocery Retailers	/Games/Card Games/Collectible Card Games
panda.keyboard.emoji.theme	/Sensitive Subjects/Firearms & Weapons	/Business & Industrial	/People & Society/Family & Relationships/Family/Baby & Pet Names	/People & Society/Family & Relationships/Family/Parenting/Pregnancy & Maternity	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes
com.netease.chiji	/Games/Computer & Video Games/Shooter Games	/Science/Biological Sciences/Anatomy	/Books & Literature/Magazines	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Action & Platform Games
com.outfit7.talkingben	/Autos & Vehicles/Vehicle Codes & Driving Laws	/Games/Family-Oriented Games & Activities/Dress-Up & Fashion Games	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Food & Drink/Cooking & Recipes	/Arts & Entertainment/Fun & Trivia
com.freeplay.runandfight	/Pets & Animals/Pets/Cats	/Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/Birthdays & Name Days	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.apps.go.clean.boost.master	/Computers & Electronics/Software/Software Utilities	/People & Society/Religion & Belief/Christianity	/Online Communities/File Sharing & Hosting	/Arts & Entertainment/Events & Listings	/Computers & Electronics/Computer Security/Antivirus & Malware
com.zuuks.bus.simulator.ultimate	/Travel & Transportation/Transportation	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Games/Table Games/Billiards	/Arts & Entertainment/Music & Audio/Radio
free.tube.premium.advanced.tuber	/Computers & Electronics/Software/Software Utilities	/Adult/Adult Communities/Swingers & Adult Dating	/Games/Family-Oriented Games & Activities	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Arts & Entertainment/TV & Video/Online Video
com.riotgames.league.wildrift	/Computers & Electronics/Software/Multimedia Software/Media Players	/Games/Computer & Video Games/Strategy Games	/Health/Pharmacy/Drugs & Medications	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery/Couriers, Messengers & Home Delivery Services	/Games/Computer & Video Games/Action & Platform Games
com.zeroteam.zerolauncher	/Online Communities/Online Journals & Personal Sites	/Finance/Financial Planning & Management	/Health/Medical Facilities & Services/Medical Procedures/Surgery/Cosmetic Surgery	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Hobbies & Leisure/Outdoors/Hiking & Camping
com.adobe.psmobile	/Finance/Banking	/Online Communities/Blogging Resources & Services/Microblogging	/Games/Gambling/Sports Betting	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Autos & Vehicles/Vehicle Codes & Driving Laws
com.king.candycrush4	/Finance/Accounting & Auditing/Tax Preparation & Planning	/Sports/Team Sports/Soccer	/Shopping/Classifieds	/Games/Computer & Video Games/Casual Games	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.natenai.glowhockey	/Sensitive Subjects/Firearms & Weapons	/Home & Garden/Home Safety & Security	/People & Society/Self-Help & Motivational	/Travel & Transportation/Travel Agencies & Services	/Games/Computer & Video Games/Casual Games
com.sygic.aura	/Reference/Geographic Reference/Maps	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Computers & Electronics/Software/Business & Productivity Software	/Arts & Entertainment/Movies/Movie Reference	/Computers & Electronics/Consumer Electronics/GPS & Navigation
com.cleanteam.oneboost	/Computers & Electronics/Software/Software Utilities	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Law & Government/Government	/Science/Chemistry
com.cisco.webex.meetings	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Shopping/Gifts & Special Event Items/Greeting Cards	/Internet & Telecom/Teleconferencing	/Reference/Geographic Reference/Maps	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Android Apps
bubbleshooter.orig	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Food & Drink/Food & Grocery Delivery	/Games/Computer & Video Games/Casual Games
com.kii.safe	/Computers & Electronics/Software/Software Utilities	/News	/Shopping/Shopping Portals	/Computers & Electronics/Computer Security	/Games/Computer & Video Games/Adventure Games
com.app.tokobagus.betterb	/Sports/Fantasy Sports	/Games/Computer & Video Games/Sandbox Games	/Health/Nutrition	/Shopping/Shopping Portals	/Arts & Entertainment/Comics & Animation/Anime & Manga
com.fortafygames.colorswitch	/Internet & Telecom/Teleconferencing	/Reference/Directories & Listings	/News	/People & Society/Family & Relationships/Family/Parenting/Pregnancy & Maternity	/Games/Computer & Video Games/Casual Games
com.gameloft.android.ANMP.GloftRAHM	/Online Communities/Photo & Video Sharing	/Reference/General Reference/Dictionaries & Encyclopedias	/Reference/General Reference/Calculators & Reference Tools	/Games/Card Games/Collectible Card Games	/Games/Computer & Video Games/Driving & Racing Games
com.bigwinepot.nwdn.international	/Finance/Banking	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Arts & Entertainment/Fun & Trivia/Fun Tests & Silly Surveys	/Reference/Geographic Reference/City & Local Guides	/Arts & Entertainment/Visual Art & Design
air.au.com.metro.DumbWaysToDie2	/Sports/Individual Sports/Running & Walking	/Real Estate/Real Estate Listings	/Computers & Electronics/Consumer Electronics/Home Automation	/Games/Computer & Video Games/Casual Games	/Books & Literature/Children's Literature
com.robtopx.geometrydashmeltdown	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Jobs & Education/Education/Distance Learning	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Finance/Credit & Lending/Loans/Personal Loans	/Games/Computer & Video Games/Action & Platform Games
com.dominospizza	/Food & Drink/Restaurants/Pizzerias	/Food & Drink/Food & Grocery Delivery	/Health/Health Conditions/Sleep Disorders	/Arts & Entertainment/Fun & Trivia	/Games/Computer & Video Games/Gaming Reference & Reviews
com.gamedevltd.modernstrike	/Jobs & Education/Jobs/Job Listings	/Games/Computer & Video Games/Shooter Games	/Games/Educational Games	/Business & Industrial/Business Services/E-Commerce Services/Merchant Services & Payment Systems	/Travel & Transportation/Transportation/Carpooling
com.hp.pregnancy.lite	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software	/People & Society/Family & Relationships/Family/Parenting/Pregnancy & Maternity	/Finance/Accounting & Auditing/Billing & Invoicing	/Pets & Animals/Pets/Cats	/Games/Family-Oriented Games & Activities/Dress-Up & Fashion Games
br.gov.caixa.fgts.trabalhador	/Finance/Banking	/People & Society/Family & Relationships/Family/Parenting/Pregnancy & Maternity	/Health/Health Conditions/Sleep Disorders	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs	/Beauty & Fitness/Fitness
club.fromfactory	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Adult/Adult Merchandise	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Shopping/Shopping Portals	/News/Newspapers
com.cjenm.chachacha	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs	/Finance/Investing/Commodities & Futures Trading	/Pets & Animals/Animal Products & Services	/Health/Health Conditions/Sleep Disorders	/Games/Computer & Video Games/Driving & Racing Games
com.gameloft.android.ANMP.GloftUOHM	/Sensitive Subjects/Firearms & Weapons	/Games/Card Games	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Arts & Entertainment/Events & Listings	/Internet & Telecom/Service Providers
com.lyrebirdstudio.cartoon	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/People & Society/Family & Relationships/Family/Parenting/Pregnancy & Maternity	/Science/Astronomy	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.igg.castleclash_ru	/Computers & Electronics/Software/Educational Software	/Games/Computer & Video Games/Strategy Games	/News/Politics/Campaigns & Elections	/Health/Medical Facilities & Services/Medical Procedures/Surgery/Cosmetic Surgery	/Pets & Animals/Animal Products & Services/Pet Food & Pet Care Supplies
com.mobirix.fishinghook	/Games/Computer & Video Games/Simulation Games	/Games/Computer & Video Games/Sports Games	/Shopping/Consumer Resources/Coupons & Discount Offers	/Shopping	/Finance/Accounting & Auditing/Bookkeeping
com.ludia.jurassicworld	/Finance/Insurance	/Beauty & Fitness/Face & Body Care	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/iOS Apps	/Reference/Directories & Listings/Business & Personal Listings	/Games/Computer & Video Games/Adventure Games
com.shopee.my	/Finance/Investing/Brokerages & Day Trading	/News/Business News/Financial Markets News	/Shopping/Consumer Resources/Coupons & Discount Offers	/Shopping/Shopping Portals	/Computers & Electronics/Computer Security/Antivirus & Malware
com.playgendary.tanks	/Finance/Banking	/Arts & Entertainment/Visual Art & Design/Design/Graphic Design	/Autos & Vehicles/Vehicle Codes & Driving Laws	/Reference/Geographic Reference/City & Local Guides	/Games/Computer & Video Games/Action & Platform Games
com.bitsmedia.android.muslimpro	/Adult/Adult Merchandise	/Computers & Electronics/Software/Multimedia Software/Media Players	/Sensitive Subjects/Firearms & Weapons	/People & Society/Religion & Belief/Islam	/Autos & Vehicles/Vehicle Shopping
com.chase.sig.android	/Computers & Electronics/Software/Business & Productivity Software/Spreadsheet Software	/Finance/Banking	/Computers & Electronics/Computer Hardware/Computer Peripherals/Printers, Copiers & Fax Machines/Scanners	/Finance/Investing/Stocks & Bonds	/Travel & Transportation/Hotels & Accommodations
com.bancomer.mbanking	/Games/Computer & Video Games/Shooter Games	/Finance/Banking	/Home & Garden/Home & Interior Decor	/News/Politics/Campaigns & Elections	/Finance/Credit & Lending
com.ea.game.starwarscapital_row	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Sports/Team Sports	/Games/Roleplaying Games	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Games/Computer & Video Games/Action & Platform Games
com.sidheinteractive.sif.DR	/Games/Computer & Video Games/Shooter Games	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Games/Computer & Video Games/Adventure Games	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software	/Games/Computer & Video Games/Action & Platform Games
com.zynga.words	/Hobbies & Leisure/Special Occasions/Weddings	/Games/Table Games/Billiards	/Games/Word Games	/Finance/Insurance/Health Insurance	/Games/Computer & Video Games/Casual Games
com.byjus.thelearningapp	/Business & Industrial/Small Business/MLM & Business Opportunities	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Reference/Language Resources/Foreign Language Resources/Foreign Language Study	/Jobs & Education/Education/Standardized & Admissions Tests	/Reference/General Reference/Educational Resources
com.disney.frozensaga_goo	/Online Communities/Dating & Personals/Matrimonial Services	/Shopping/Shopping Portals	/Games/Computer & Video Games/Casual Games	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry
com.easytouch.assistivetouch	/Computers & Electronics/Software/Software Utilities	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Jobs & Education/Education/Primary & Secondary Schooling (K-12)	/Computers & Electronics/Computer Security
com.gameloft.android.ANMP.GloftAGHM	/Reference/General Reference	/Science/Engineering & Technology/Augmented & Virtual Reality	/People & Society/Family & Relationships/Family/Parenting	/Games/Card Games/Poker & Casino Games	/Games/Computer & Video Games/Driving & Racing Games
com.king.candycrushjellysaga	/Online Communities/Online Goodies	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Games/Computer & Video Games/Casual Games	/Health/Medical Literature & Resources	/Shopping/Photo & Video Services/Photo Printing Services
com.revolut.revolut	/Finance/Banking	/Finance/Investing/Commodities & Futures Trading	/Business & Industrial/Advertising & Marketing/Marketing	/Jobs & Education/Education/Early Childhood Education	/Health/Medical Literature & Resources
com.jetstartgames.chess	/Arts & Entertainment/Music & Audio/Music Videos	/Computers & Electronics/Software/Internet Software/Web Browsers	/Games/Board Games/Chess & Abstract Strategy Games	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs	/Health/Medical Literature & Resources
com.leo.appmaster	/Computers & Electronics/Software/Software Utilities	/Arts & Entertainment/TV & Video/TV Networks & Stations	/Reference/Language Resources/Foreign Language Resources/Foreign Language Study	/Computers & Electronics/Computer Security	/Beauty & Fitness/Fitness
com.grability.rappi	/Computers & Electronics/Software/Internet Software/Proxying & Filtering	/Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs	/Real Estate/Real Estate Listings/Residential Rentals	/Food & Drink/Food & Grocery Delivery	/People & Society/Family & Relationships/Family/Parenting
com.igg.clashoflords2	/Games/Computer & Video Games/Strategy Games	/Arts & Entertainment/Music & Audio/Radio	/Business & Industrial/Advertising & Marketing	/Computers & Electronics/Computer Security	/Computers & Electronics/Computer Security/Antivirus & Malware
com.herogame.gplay.hopelessland	/Games/Computer & Video Games/Shooter Games	/Computers & Electronics/Software/Multimedia Software/Desktop Publishing/Fonts	/Games/Computer & Video Games	/Internet & Telecom/Email & Messaging/Email	/Games/Computer & Video Games/Action & Platform Games
air.com.lunime.gachaclub	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/Autos & Vehicles/Vehicle Shopping/Vehicle Specs, Reviews & Comparisons	/Games/Family-Oriented Games & Activities/Dress-Up & Fashion Games	/Real Estate/Real Estate Listings/Residential Rentals	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints
com.comuto	/Travel & Transportation/Transportation/Taxi & Ride Hail Services	/Games/Computer & Video Games	/Arts & Entertainment/Humor	/Travel & Transportation/Transportation/Carpooling	/Computers & Electronics/Software/Internet Software/Download Managers
com.imaginalis.HouseFlipperMobile	/Home & Garden/Home Safety & Security	/People & Society/Religion & Belief/Mindfulness & Meditation	/Jobs & Education/Education/Standardized & Admissions Tests	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/People & Society/Family & Relationships/Family/Parenting/Babies & Toddlers
com.ninegag.android.app	/Books & Literature/E-Books	/Arts & Entertainment/Offbeat/Occult & Paranormal	/Computers & Electronics/Software/Multimedia Software/Desktop Publishing/Fonts	/Games/Computer & Video Games/Massively Multiplayer Games	/Arts & Entertainment/Humor/Funny Pictures & Videos
com.eterno	/Online Communities/Feed Aggregation & Social Bookmarking	/Beauty & Fitness/Face & Body Care	/Games/Board Games	/News/Newspapers	/Arts & Entertainment/Comics & Animation/Comics
musicplayer.musicapps.music.mp3player	/Computers & Electronics/Software/Multimedia Software/Media Players	/Arts & Entertainment	/Finance/Credit & Lending/Credit Cards	/Online Communities/Online Goodies/Social Network Apps & Add-Ons	/Games/Computer & Video Games/Gaming Reference & Reviews
com.rexetstudio.blockstrike	/Books & Literature/E-Books	/Hobbies & Leisure	/Games/Computer & Video Games/Shooter Games	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/iOS Apps	/Shopping/Photo & Video Services/Photo Printing Services
com.rovio.angrybirdsseasons	/Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs	/People & Society/Family & Relationships/Romance	/People & Society/Family & Relationships/Family/Baby & Pet Names	/Games/Computer & Video Games/Casual Games	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.evernote	/Finance/Insurance	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Computers & Electronics/Software/Business & Productivity Software	/Books & Literature/Magazines	/Computers & Electronics/Software/Internet Software/Download Managers
com.ehawk.antivirus.applock.wifi	/Computers & Electronics/Software/Software Utilities	/Online Communities/Blogging Resources & Services/Microblogging	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Jobs & Education/Education/Early Childhood Education	/Computers & Electronics/Computer Security/Antivirus & Malware
org.videolan.vlc	/Computers & Electronics/Software/Multimedia Software/Media Players	/Internet & Telecom/Service Providers/ISPs	/Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs	/Arts & Entertainment/Music & Audio/Radio	/Finance/Credit & Lending/Loans/Personal Loans
com.mobikwik_new	/Finance/Banking	/Games/Computer & Video Games/Strategy Games	/Beauty & Fitness/Face & Body Care/Make-Up & Cosmetics	/People & Society/Family & Relationships/Family/Parenting/Pregnancy & Maternity	/Shopping/Apparel/Footwear
com.google.android.apps.docs.editors.docs	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Computers & Electronics/Software/Multimedia Software/Media Players	/Finance/Investing	/Computers & Electronics/Software/Business & Productivity Software	/Computers & Electronics/Networking/VPN & Remote Access
com.dle.respawnables	/Games/Computer & Video Games/Shooter Games	/Shopping/Consumer Resources	/Health/Nutrition/Special & Restricted Diets	/Online Communities	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones
com.differencetenderwhite.skirt	/News/Sports News	/Reference/Directories & Listings/Business & Personal Listings	/Games/Card Games/Collectible Card Games	/Games/Computer & Video Games/Casual Games	/Sports/Sport Scores & Statistics
com.funplus.familyfarm	/Games/Computer & Video Games/Fighting Games	/Online Communities/Virtual Worlds	/Home & Garden/Home Furnishings	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games
com.plarium.raidlegends	/Shopping/Gifts & Special Event Items/Gifts	/Games/Computer & Video Games	/Games/Roleplaying Games	/Beauty & Fitness/Face & Body Care	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.groupon	/Games/Computer & Video Games/Simulation Games	/Shopping/Consumer Resources/Coupons & Discount Offers	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/iOS Apps	/Games/Arcade & Coin-Op Games	/Arts & Entertainment/Celebrities & Entertainment News
com.mobilityware.solitaire	/Shopping/Apparel/Women's Clothing	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Games/Card Games	/Games/Computer & Video Games	/Beauty & Fitness/Fitness
com.teenpatti.hd.gold	/Online Communities/Dating & Personals/Matrimonial Services	/Beauty & Fitness/Fitness/Yoga & Pilates	/Internet & Telecom/Service Providers/ISPs	/Travel & Transportation/Transportation/Urban Transit	/Games/Card Games/Poker & Casino Games
nic.goi.aarogyasetu	/Health/Medical Facilities & Services	/Arts & Entertainment/Music & Audio/Music Videos	/Internet & Telecom/Teleconferencing	/Travel & Transportation/Hotels & Accommodations	/Beauty & Fitness/Fashion & Style
com.cardinalblue.piccollage.google	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/People & Society/Family & Relationships/Family/Ancestry & Genealogy	/Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews	/Games/Board Games/Chess & Abstract Strategy Games	/Computers & Electronics/Consumer Electronics/Home Automation
com.ea.game.maddenmobile15_row	/Sports/Team Sports/American Football	/Games/Computer & Video Games/Sports Games	/Games/Computer & Video Games/Driving & Racing Games	/Shopping/Classifieds	/Games/Computer & Video Games/Action & Platform Games
com.google.android.apps.magazines	/Computers & Electronics/Software/Software Utilities	/News	/Beauty & Fitness/Beauty Services & Spas	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Food & Drink/Restaurants/Fast Food/Burgers
com.symantec.mobilesecurity	/Games/Computer & Video Games/Simulation Games	/Shopping/Mass Merchants & Department Stores	/Games/Dice Games	/Arts & Entertainment/Celebrities & Entertainment News	/Computers & Electronics/Computer Security/Antivirus & Malware
com.tiramisu.driftmax2	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs	/Online Communities/Dating & Personals	/Arts & Entertainment/Music & Audio/Radio	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Games/Computer & Video Games/Driving & Racing Games
